date,buyout|const,buyout|growth,buyout|term,buyout|inflation,buyout|credit,buyout|r2,buyout|n,vc|const,vc|growth,vc|term,vc|inflation,vc|credit,vc|r2,vc|n,fof_secondary|const,fof_secondary|growth,fof_secondary|term,fof_secondary|inflation,fof_secondary|credit,fof_secondary|r2,fof_secondary|n,fof_primary|const,fof_primary|growth,fof_primary|term,fof_primary|inflation,fof_primary|credit,fof_primary|r2,fof_primary|n,senior_loan|const,senior_loan|growth,senior_loan|term,senior_loan|inflation,senior_loan|credit,senior_loan|r2,senior_loan|n,mezzanine|const,mezzanine|growth,mezzanine|term,mezzanine|inflation,mezzanine|credit,mezzanine|r2,mezzanine|n,apac_equity|const,apac_equity|growth,apac_equity|term,apac_equity|inflation,apac_equity|credit,apac_equity|r2,apac_equity|n,hfri_fof_cons|const,hfri_fof_cons|growth,hfri_fof_cons|term,hfri_fof_cons|inflation,hfri_fof_cons|credit,hfri_fof_cons|r2,hfri_fof_cons|n,msci_gpfi|const,msci_gpfi|growth,msci_gpfi|term,msci_gpfi|inflation,msci_gpfi|credit,msci_gpfi|r2,msci_gpfi|n,re_noncore|const,re_noncore|growth,re_noncore|term,re_noncore|inflation,re_noncore|credit,re_noncore|r2,re_noncore|n,gl1|const,gl1|growth,gl1|term,gl1|inflation,gl1|credit,gl1|r2,gl1|n,gl2|const,gl2|growth,gl2|term,gl2|inflation,gl2|credit,gl2|r2,gl2|n,epra_nareit|const,epra_nareit|growth,epra_nareit|term,epra_nareit|inflation,epra_nareit|credit,epra_nareit|r2,epra_nareit|n,infra_core|const,infra_core|growth,infra_core|term,infra_core|inflation,infra_core|credit,infra_core|r2,infra_core|n,ftse_fi_infra|const,ftse_fi_infra|growth,ftse_fi_infra|term,ftse_fi_infra|inflation,ftse_fi_infra|credit,ftse_fi_infra|r2,ftse_fi_infra|n
2023-06-30,0.02697,0.082816,0.61029,1.3878,1.1207,0.89889,20,0.015454,1.5776,-0.12034,-2.1331,0.85181,0.49512,20,0.020372,0.67484,0.11544,0.5926,-0.44185,0.49985,20,0.0083376,0.79256,-0.074009,-0.21394,0.52906,0.68507,20,0.014522,0.096389,0.080715,0.38278,-0.0098789,0.69166,20,0.018436,-0.22422,0.16997,1.1863,1.6165,0.95388,20,0.012028,0.45512,0.20142,-0.57367,0.84593,0.62053,20,0.0052861,0.12316,-0.070246,0.25293,0.1993,0.92715,20,0.0043045,-0.079587,0.44386,1.8438,0.23343,0.36404,20,0.010642,-0.53286,1.4867,3.2917,1.0912,0.65025,20,0.0039316,-0.10008,0.64135,0.24519,0.53432,0.89482,20,0.019427,-0.026394,-0.063048,-0.091208,0.11372,0.37504,20,-0.014201,0.58474,0.47607,1.2081,0.29389,0.83174,20,0.012954,0.19535,0.11824,0.24699,-0.0029301,0.62612,20,-0.00030829,-0.052235,0.95415,0.076637,1.3403,0.98556,20
2023-09-30,0.025117,0.16523,0.56574,1.2218,1.0116,0.89279,20,0.015395,1.6443,-0.19734,-2.3336,0.79039,0.50233,20,0.020047,0.66801,0.13273,0.62832,-0.44174,0.50486,20,0.0098294,0.90286,-0.24657,-0.61855,0.45718,0.69646,20,0.015125,0.079017,0.084069,0.40802,0.017096,0.68267,20,0.01732,-0.17072,0.13858,1.0745,1.5473,0.9498,20,0.016137,0.51298,0.016287,-0.93878,0.87039,0.63649,20,0.0060002,0.1264,-0.094365,0.21027,0.20972,0.92887,20,0.00047422,-0.11646,0.59629,2.1321,0.19522,0.37609,20,0.0038568,-0.47838,1.6153,3.4374,0.91512,0.63849,20,0.004005,-0.096863,0.63546,0.23201,0.53278,0.89854,20,0.018358,-0.02024,-0.039909,-0.060843,0.088186,0.21891,20,-0.014778,0.63944,0.42793,1.0679,0.23364,0.834,20,0.012157,0.21388,0.11904,0.22714,-0.034586,0.63279,20,-0.0004165,-0.052619,0.95768,0.082778,1.3387,0.98586,20
2023-12-31,0.020817,0.25998,0.41002,1.2358,0.76552,0.88513,20,0.0014878,1.9057,-0.69278,-2.2091,0.025714,0.48118,20,0.014828,0.81569,-0.062172,0.58783,-0.76297,0.49382,20,0.00030089,1.1757,-0.60294,-0.69818,-0.13146,0.70548,20,0.014003,0.14661,0.035684,0.33627,-0.076731,0.70596,20,0.014332,-0.0562,0.021578,0.99862,1.3427,0.95798,20,0.0088325,0.66315,-0.24627,-0.89605,0.45985,0.6185,20,0.0065463,0.10893,-0.073611,0.21805,0.24472,0.92058,20,-0.0086202,0.080824,0.26755,2.1672,-0.32302,0.39489,20,-0.0061483,-0.24819,1.2513,3.4528,0.3359,0.63644,20,0.0029011,-0.059175,0.59308,0.21209,0.46039,0.9182,20,0.017729,0.0059771,-0.064909,-0.080545,0.04367,0.23804,20,-0.019928,0.96859,0.2025,0.70531,-0.20999,0.85644,20,0.0090404,0.33961,-0.0040999,0.13688,-0.2523,0.69915,20,-0.00019036,-0.069362,0.96799,0.10273,1.3597,0.9874,20
2024-03-31,0.020274,0.074727,0.67838,1.6159,1.0461,0.86528,20,0.00073248,1.5552,-0.17457,-1.5022,0.57255,0.46204,20,0.015276,0.63693,0.23417,0.91045,-0.43531,0.48319,20,-0.00050785,0.87027,-0.15719,-0.075417,0.33622,0.67417,20,0.014184,0.11634,0.089908,0.38612,-0.015096,0.70464,20,0.01442,-0.1002,0.093685,1.079,1.422,0.95651,20,0.0075452,0.34408,0.20238,-0.22537,0.92254,0.56981,20,0.0064402,0.11477,-0.08681,0.21166,0.22866,0.92058,20,-0.0095699,0.04636,0.28482,2.2764,-0.32048,0.40061,20,-0.0057611,-0.17389,1.1502,3.2927,0.23328,0.6334,20,0.0030091,-0.037301,0.56308,0.16521,0.42983,0.91243,20,0.01769,-0.00070076,-0.055979,-0.065966,0.052655,0.2334,20,-0.022851,0.62171,0.63164,1.5036,0.20388,0.84192,20,0.0089139,0.22686,0.16707,0.35896,-0.06958,0.65288,20,-0.00012011,-0.06806,0.96866,0.097041,1.3616,0.98701,20
2024-06-30,0.01905,0.081339,0.66567,1.5843,1.0448,0.86113,20,-0.00537,1.6303,-0.30241,-1.5506,0.39705,0.46025,20,0.011473,0.68013,0.16001,0.87097,-0.53028,0.48224,20,-0.0019117,0.87064,-0.16073,-0.13028,0.36349,0.6702,20,0.014085,0.12165,0.081576,0.39594,-0.034325,0.70479,20,0.014648,-0.11108,0.11082,1.06,1.4609,0.95613,20,0.010793,0.28645,0.29745,-0.24531,1.0866,0.58373,20,0.0056294,0.12575,-0.10532,0.20781,0.20135,0.92361,20,-0.011035,0.068742,0.24747,2.2761,-0.38005,0.402,20,-0.0091613,-0.12683,1.071,3.2792,0.11459,0.64034,20,0.0029597,-0.032929,0.55629,0.17456,0.41334,0.90514,20,0.017349,0.0054928,-0.066181,-0.063526,0.034865,0.26662,20,-0.023666,0.61917,0.63381,1.4647,0.23076,0.83877,20,0.0088453,0.2241,0.17115,0.3491,-0.05714,0.65183,20,0.0002254,-0.076235,0.9819,0.089632,1.3873,0.98731,20
2024-09-30,0.019647,0.063661,0.66244,1.5685,1.086,0.86022,20,0.0061035,1.4169,-0.1752,-1.7654,0.95744,0.46678,20,0.0094071,0.69802,0.10629,0.89523,-0.59344,0.47739,20,-0.00040097,0.84566,-0.1393,-0.15637,0.43156,0.66909,20,0.014671,0.11934,0.10097,0.39101,-0.021493,0.69461,20,0.016834,-0.13546,0.15946,1.0305,1.5377,0.95545,20,0.011824,0.26597,0.30694,-0.26553,1.1394,0.58682,20,0.0062075,0.12186,-0.088612,0.20181,0.21697,0.91801,20,-0.010036,0.078759,0.30146,2.2775,-0.38383,0.3853,20,-0.011792,-0.077802,1.042,3.3285,-0.014094,0.65235,20,0.0030928,-0.027243,0.57002,0.1778,0.40484,0.9076,20,0.016199,0.016719,-0.094163,-0.049135,-0.0026205,0.35435,20,-0.023196,0.68888,0.75682,1.5109,0.10949,0.81686,20,0.012922,0.17555,0.25728,0.29192,0.091884,0.66842,20,-0.00012745,-0.068433,0.97985,0.097107,1.3678,0.9883,20
2024-12-31,0.017184,0.081583,0.70493,1.6232,1.0233,0.85333,20,0.010532,1.3091,-0.19504,-1.7963,1.1881,0.45387,20,0.0088785,0.6932,0.12189,0.91468,-0.59342,0.47531,20,-0.0017548,0.85028,-0.11203,-0.12166,0.4052,0.6656,20,0.013799,0.15098,0.097077,0.3878,-0.083129,0.70115,20,0.014247,-0.09823,0.19031,1.0715,1.4431,0.94172,20,0.0092116,0.28504,0.35197,-0.20759,1.0727,0.58335,20,0.0064015,0.13937,-0.10612,0.18063,0.19242,0.92799,20,-0.011301,-0.037331,0.41708,2.4173,-0.22079,0.38514,20,-0.016179,-0.07759,1.1414,3.4542,-0.076481,0.6454,20,0.0036325,-0.019217,0.55176,0.15516,0.39996,0.91343,20,0.016834,0.0086611,-0.10254,-0.060156,0.018917,0.37998,20,-0.02559,0.78792,0.73703,1.4913,-0.078745,0.82215,20,0.010074,0.18375,0.3158,0.36631,0.03882,0.65478,20,-9.6182e-05,-0.052023,0.96686,0.081574,1.3426,0.98987,20
2025-03-31,0.014775,0.12599,0.59063,1.5135,1.0524,0.76175,20,-0.01268,0.95398,-0.20317,-0.38984,2.839,0.4554,20,0.015107,0.72984,0.20596,0.72188,-0.9337,0.3634,20,-0.013487,0.59188,-0.0059931,0.83744,1.3777,0.64213,20,0.018552,0.13302,0.22532,0.38514,-0.26241,0.63227,20,0.015729,-0.10904,0.23758,1.087,1.3963,0.83981,20,0.0050128,0.17776,0.41058,0.18224,1.4467,0.52488,20,0.0065945,0.11207,-0.063817,0.26413,0.23165,0.82921,20,,,,,,,,-0.0049113,-0.025585,1.3134,3.1503,-0.66713,0.56542,20,0.0066119,-0.037144,0.64146,0.17447,0.29923,0.93623,20,0.016871,0.013123,-0.10796,-0.074658,0.0094588,0.29938,20,-0.0082339,0.83507,1.048,1.1268,-0.93086,0.81371,20,0.015062,0.18182,0.42677,0.31028,-0.17896,0.63197,20,-0.0010322,-0.036613,0.92502,0.04474,1.3571,0.98877,20
2025-06-30,0.015517,0.28217,0.47634,1.2695,0.44367,0.65476,20,-0.014705,0.38661,0.17306,0.38885,5.2786,0.37896,20,0.01308,0.094296,0.61333,1.5553,1.8817,0.46386,20,-0.013115,0.69655,-0.075308,0.69405,0.92705,0.52213,20,0.018766,0.072271,0.24053,0.3993,0.14592,0.70489,20,0.017017,0.1794,0.031285,0.64965,0.24421,0.67445,20,0.0051745,0.27656,0.35618,0.077331,0.95665,0.37924,20,0.0065865,0.088628,-0.052675,0.28415,0.35827,0.77535,20,,,,,,,,-0.0027328,0.4128,0.98705,2.4501,-2.3428,0.58509,20,0.0068153,0.0051105,0.61039,0.10805,0.13545,0.93214,20,0.016133,-0.078383,-0.023318,0.1171,0.26229,0.36391,20,-0.0096035,0.65635,1.2091,1.4896,-0.4121,0.80279,20,0.016748,0.26668,0.29007,-0.02827,-0.071887,0.64015,20,-0.0013248,-0.034465,0.94107,0.090021,1.2454,0.98402,20
2025-09-30,0.012402,0.27684,0.39007,1.0567,0.43107,0.59599,20,-0.014737,0.47691,-0.0011892,-0.20983,5.0273,0.36923,20,0.010825,0.10341,0.52597,1.3156,1.8365,0.42757,20,-0.013931,0.70623,-0.11917,0.56515,0.89295,0.50854,20,0.017863,0.06959,0.21772,0.34515,0.14542,0.6559,20,0.016128,0.15285,0.054659,0.75409,0.31017,0.64997,20,0.0040649,0.30758,0.26228,-0.21582,0.86063,0.37041,20,0.007052,0.094968,-0.050416,0.27936,0.34474,0.75534,20,,,,,,,,-0.0059175,0.38469,0.94232,2.3822,-2.2927,0.52301,20,,,,,,,,,,,,,,,-0.0096228,0.59607,1.3241,1.886,-0.2447,0.826,20,0.015045,0.25468,0.26032,-0.084652,-0.053527,0.59373,20,-0.0010099,-0.040818,0.96302,0.15704,1.2658,0.98749,20
2025-12-31,0.013787,0.26491,0.45594,0.90729,0.039577,0.54057,20,0.0018941,0.42267,0.53283,-1.8555,1.3393,0.33185,20,0.014471,0.040972,0.78906,0.86987,0.45199,0.41268,20,-0.0077386,0.66684,0.13508,-0.079805,-0.69884,0.50986,20,0.017461,0.05712,0.24461,0.36182,0.07764,0.61797,20,0.016207,0.14579,0.07686,0.73484,0.2151,0.57298,20,0.0080723,0.25638,0.50109,-0.67641,-0.46248,0.49662,20,0.0084577,0.10272,-0.040911,0.16099,0.17357,0.63193,20,,,,,,,,-0.0038222,0.38711,0.98287,2.1904,-2.6519,0.53092,20,,,,,,,,,,,,,,,-0.0097089,0.57625,1.3794,1.8608,-0.45467,0.8159,20,0.015035,0.23767,0.30926,-0.11238,-0.2457,0.58502,20,-0.00088334,-0.045751,0.98013,0.13692,1.1863,0.9904,20
2026-03-31,0.012018,0.27295,0.45341,0.58917,0.080278,0.55099,20,0.00027756,0.46953,0.47346,-1.8206,1.2662,0.3159,20,0.011268,0.15176,0.64554,1.0868,0.25699,0.42385,20,-0.0058394,0.4932,0.37603,-1.0981,-0.28182,0.72555,20,0.015965,0.097693,0.1937,0.37115,0.017749,0.60781,20,0.016615,0.10505,0.13358,0.48781,0.31426,0.56458,20,0.009461,0.21557,0.55289,-0.711,-0.39809,0.47412,20,0.0092803,0.068128,0.00481,0.054672,0.24079,0.64616,20,,,,,,,,-0.0065854,0.50982,0.81988,2.6012,-2.8959,0.58109,20,,,,,,,,,,,,,,,-0.0058847,0.43131,1.5691,1.4972,-0.18647,0.83068,20,0.014116,0.2524,0.29269,-0.19062,-0.25405,0.58901,20,-0.00072718,-0.044593,0.97766,0.18039,1.1775,0.98998,20
